total_path,text,emotion
./KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M026.wav,"(주선해줄게+진짜야) 야 야 돈이 좋긴 좋다. o/ n/ 야 야 언제? (응)
",1
./KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M027.wav,"(알지 내 주변에 이쁜 애들 많은 거+아이) b/ 그래 그래 그래 아 진작 그럴 것이지 그럼 얼마나 필요하냐?
",1
./KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M028.wav,"(딱 딱 1억만 주라 어 오빠+1억이라 야 1억이라) l/ 하하 좋아 n/ 돈 찾으면 내 바로 그냥 현금으로 내가 쏴 줄게.
",1
./KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M029.wav,"나도 놀라서 이게 꿈인가? 생시인가? 싶다.
",1
./KEMDy19/wav/Session16/Sess16_script06/Sess16_script06_M030.wav,"b/ o/ 내일 날이 밝으먼 이제 이 고주홍의 시대가 열린다. 고주홍의 시대가 열린다 이거야. 두고 봐라 내가 이 돈으로 세상을 화들짝 내가 놀라게 (해줄게)
",1
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M001.wav,"성수정 씨 이 짬뽕 맛을 어떻게 낸 겁니까?
",0
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M002.wav,"(청양고추를 좀 가미했습니다+아니 그런 거 말고) 이 혀에 감기는 오일 맛이요. 이 텁텁한 오일은 어떻게 된겁니까?
",6
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M003.wav,"근데 이게 올리브오일인지 자동차 휘발윤지 무슨 기름인지 난 전혀 지금 하 도대체 오일을 얼만큼 넣은거에요?
",6
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M004.wav,"적당히 b/ 요리 하는데 적당히란. n/
",6
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M005.wav,"됐습니다. b/ 아. 이게 오일인지 올리브오일인지 식용윤지 자동차 휘발윤지 전혀 감을 못 잡겠단 말입니다.
",6
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M006.wav,"언론이 만들어줘서 맛이 이 모양이구만.
",6
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M007.wav,"못 들었어요? n/ 당신은 인기로 요리를 하고 있는거 아닙니까?
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M008.wav,"지나친건 성수정 씹니다. 오일의 양도 구분할 줄 모르고 대충대충 감으로 만든 그게 언론이 만든 만들어 준 이 시대의 뭐 성수정씨에 뭐 특별한 뭐 레시피인가요?
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M009.wav,"방금 얘기했잖습니까 오일양이 중요하다고 왜 자꾸 여기서 언론얘기가 나옵니까? 잘못을 했으면 그것을 인정하고 다시 시정하세요.
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M010.wav,"o/ 알겠습니다. 언론이 만들어준 요리사 성수정씨 좋겠으 좋습니다. 근데 이 탕수육은 뭡니까? 이게 탕수육입니까 고기튀김입니까? 바삭 전혀 바삭하지도 않고 눅눅한 이게 이 도대체 이 요리 이름은 뭡니까?
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M011.wav,"그런 (사람이+셰프에요) 만든 돼지 그런 사람이 만든 요리 탕수육이 지금 이모양입니까? n/
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M012.wav,"나는 뭐 마음에 든 안 든다고 한 적이 없어요. 나는 지금 탕수육을 물어보는 겁니다.
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M013.wav,"그렇습니다.
",6
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M014.wav,"짜증납니까? 분해요?
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M015.wav,"그렇게 자존심을 높이고 싶으시면 그만큼 요리 실력을 높이십쇼. 아시겠어요?
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M016.wav,"하 b/ 아주 재미난 친구구만. 그런 기분으로 요리를 만드세요. 그렇게 분하고 답답한 마음 자존심으로 요리를 만들란 말이야.
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M017.wav,"짬뽕 한 그릇을 만들어도 내가 짬뽕을 만든다 내가 짬뽕을 만드는 거라 생각하지 말고 내가 요리를 만든다고 생각하고 임하십쇼.
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M018.wav,"지금 뭐 말싸움 하자는 겁니까?
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M019.wav,"n/ 이야 이거 완전히 진짜 엉망이구만. (그러면+당신은) 요리를 인기로 한겁니다. 아시겠어요? o/
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M020.wav,"당신 같은 사람은 요리를 할 자격이 없단 말이야.
",3
./KEMDy19/wav/Session16/Sess16_impro01/Sess16_impro01_M021.wav,"하아.
",3
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M001.wav,"어.
",0
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M002.wav,"없어 무슨 일 있어.
",0
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M003.wav,"엄마 내가 그렇게 후진가?
",5
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M004.wav,"아니 b/ 아 내가 사파이어고 다이아몬드는 아니여도 내가 그렇게 후진 사람은 아니라고 생각했는데 아 나 진짜 미치겠다.
",5
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M005.wav,"아 근데 그 김 부장 말이야. 아 근데 또 오늘도 u/ 말도 안되는 걸로 나한테 그렇게.
",3
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M006.wav,"엄마 듣고 있어?
",3
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M007.wav,"오늘도 나한테 뭐 쓸데없는 걸로 트집잡고 커피 뽑아오라고 내가 무슨. (마담)
",3
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M008.wav,"엄마 듣고 있냐고.
",3
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M009.wav,"아 씨 내가 뭐 김 부장 때문에 김 부장 때문에 그러는 줄 알어? u/ 지연이랑도 헤어지고 걔랑 헤어지니까 아 이제 뭐 진짜 끝난 거 같아. 아 나 걔 없으면 안되는데.
",3
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M010.wav,"b/ 아 좋아하는 사람이 한명 없어졌을 뿐인데 하우 b/ (아 하루종)
",5
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M011.wav,"아무것도 신나지가 않고 뭐 웃을 일도 없고 그냥 내가 다 잘못된 거 같아.
",5
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M012.wav,"엄마가 뭘 알어. 뭐 중매결혼 했던 시대에 결혼했으면서 뭐 엄마가 사랑을 알어?
",3
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M013.wav,"근데 왜 나만 이렇게 아프고 c/ 나만 깨지고 나만 이렇게 아프냐고 왜 나만 이렇게 비참해져야 되는건데.
",5
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M014.wav,"어 b/ 미안해. 엄마 마음도 몰라주고.
",5
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M015.wav,"그냥 투정을 부리고 싶었어. 뭐 어디가서 내말 들어주는 사람도 없고. b/
",5
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M016.wav,"차 엄마도 울어놓고.
",5
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M017.wav,"맛있게 해줘야 돼.
",0
./KEMDy19/wav/Session16/Sess16_impro02/Sess16_impro02_M018.wav,"네 엄마.
",1
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M001.wav,"아유아 여보 나 왔어.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M002.wav,"어 윤서는 자?
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M003.wav,"아유 그래야지.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M004.wav,"응 잠깐만. 거 손 왜 그래?
",2
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M005.wav,"아이고 이 사람이.
",2
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M006.wav,"아 이 사람아. 이게 벼 뭐가 별게 아니야 가서 약 상자 가져와.
",2
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M007.wav,"내가 의산데 내가 그걸 모르나. 빨리 약 상자 갖고 와.
",3
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M008.wav,"그 어? 일류요리사가 집에 오면 라면만 먹는다는 거 몰라? 내가 일일히 그런 거 다 챙겨야 돼? 집에서?
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M009.wav,"손 줘 봐. 아 이 사람 이거. 아무리 그 뭐 윤서도 있지만은 당신 몸도 좀 챙겨라. 어? 당신이 있어야 내가 살지. o/ 아이 옆에 옆에 손도 줘 봐.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M010.wav,"n/ 아휴 이 자 조심 좀 하자.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M011.wav,"당연히 아프지. 어? 자.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M012.wav,"그 소독은 간호사가 하는 거고 일류의사는 그 수술한다. o/ u/ 그래도 관리 잘 하고 어?
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M013.wav,"거 재수없게 자꾸 그런 말 하지 말고 그 평소에 몸관리 좀 잘 해. 어?
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M014.wav,"뭐?
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M015.wav,"(못 갔었잖아+여보 나) 씻고 자야될 (거 같은데)
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M016.wav,"아 그 내가 뭐 장염 (장 장이 그건 줄+제가 의산데요 은미 좀 살려주세요) 알았으면 내가 그렇겠나? 당신이 아프다고 죽을 거처럼 누워있으니까 내가 그랬지.
",3
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M017.wav,"야 그 아우 다른 손 줘 봐. 그 손도 좀 (치료해야겠다)
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M018.wav,"아이 겁났지 뭐. 당신 없으면은 어떻게 그 왜 자꾸 그 얘기를 해. 나 이제 씻고 자야되는데.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M019.wav,"야 그 윤서 깨겠다. 이제 그만 좀 하고.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M020.wav,"아 왜 이러는 거야? 어?
",1
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M021.wav,"뭘 뭘 말해.
",1
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M022.wav,"아 사랑해. 됐지? 나 이제 좀 씻고 잔다. o/
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M023.wav,"뭐 뭐가 안 돼 또.
",1
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M024.wav,"아우 사랑해. b/
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M025.wav,"아이 저 씻고 자자. 음.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M026.wav,"응.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M027.wav,"응.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M028.wav,"아이 그 뭐 또 재수없는 소리야 그게. 당신 죽으면 내가 뭐 사 사나? 윤서 아직 어리니까 시집 보내고 나도 따라 죽어야지 뭐.
",3
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M029.wav,"그러니까 네 남편이지. o/ 나 이제 잔다 (진짜로)
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M030.wav,"아 진 제발 잠 좀 자게 해줘라.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M031.wav,"(못 재워+내일) 수술이 있다 여보야.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M032.wav,"뭘 잘하는데?
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M033.wav,"어? 뭘 잘하는데. (뭘 먹고 싶은데+나는 그렇게) 생각하지 않는데. o/
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M034.wav,"어.
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M035.wav,"알았어 김치찌개 하나. 난 일단은 좀 씻고 나올게. 알았지 여보?
",0
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M036.wav,"뭐 이렇게 응응 거려. l/ o/
",1
./KEMDy19/wav/Session16/Sess16_impro03/Sess16_impro03_M037.wav,"(정말+에 자) 자자.
",1
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M001.wav,"네 부르셨습니까?
",0
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M002.wav,"네 매우 좋습니다.
",0
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M003.wav,"그건 기존에 비용이 너무 적었기 때문에 회사에서 (그건 잘+어쩔 수 없이) 발생하는 비용입니다.
",2
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M004.wav,"예? 징계위원회요?
",2
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M005.wav,"아니 추가 비용 하나 발생했다고 징계위원회라면.
",2
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M006.wav,"아니 저 지금 징계 받으면은 완전히 회사에서 나가린데. 부장님 저한테 지금 도대체 왜 그러시는 겁니까?
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M007.wav,"o/ 일단 징계위원회 열리면 빼도박도 못 하고 n/ 적어도 감봉에 웬만하면 좌천인데 창창한 대리한테 도대체 왜 그러시는 거냐고요.
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M008.wav,"하 이 지금 나가라고요?
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M009.wav,"b/ 하 지금 대 일개 대리라고 무시하는 겁니까?
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M010.wav,"아니 추가 비용 발생했다고 무슨 벌 징계위원회면은 회사에 몇 명이나 남아도냐고요. 이게 지금 부장하고 대리하고 뭐 그런 거 따질 때가 아니지 않습니까.
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M011.wav,"하 b/ 이게 다 전무님이랑 만든 그림입니까?
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M012.wav,"이 프로젝트 자체가 원래 말도 안 되는 거였습니다. b/ 이걸 정상화 시킬라고 추가 비용이 발생할 수 밖에 없다고요. 그걸 부장님도 잘 아시잖아요.
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M013.wav,"잠깐만. 지금 다 저한테 떠넘기시는 겁니까?
",6
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M014.wav,"전무님이랑 쿵짝쿵짝 하는 거 아니냔 말입니다.
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M015.wav,"b/ 흠 아니 날밤 까고 일하라고 해서 목숨 걸고 팀원들 데리고 절 n/ (그니까 알아서+미친듯이 코피) 쏟으면서 일 (했는데)
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M016.wav,"전무님과 부장님이 저한테 했던 말 저 다 녹음했습니다. 징계위원회에서 저도 그 녹음파일 다 까발리겠습니다.
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M017.wav,"무슨 말씀이신지 모른다고요? 이중장부. 이렇게 얘기하시면 아시겠습니까?
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M018.wav,"그것도 모두 다 까발리겠습니다.
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M019.wav,"b/ n/ 이번 프로젝트 진행하면서 전무님과 부장님이 따로 장부를 만들어서 관리하고 있다는 거 제가 모를 거 같습니까?
",6
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M020.wav,"네 제대로 한판 붙어봅시다. 당신과 전무 두 사람이 회삿돈을 얼마나 빼돌렸는지 내가 징계위원회 그대로 다 까발려드릴게요.
",3
./KEMDy19/wav/Session16/Sess16_impro04/Sess16_impro04_M021.wav,"네 그럼 저는 가보겠습니다.
",3
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F001.wav,"뭐야 시간이 이렇게 됐네? 드라마 봐야지. 오빠 불 꺼놓고 거실에서 뭐해?
",0
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F002.wav,"b/ (로또 대박 u/+참나 백수가) 가지가지 하네. o/ 아 그거 방송 끝나고 검색하면 되잖아. 무슨 본방사수까지 하면서 봐? 아주 정성 오지구요 지리구요.
",6
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F003.wav,"아유 오빠 얼어죽었네.
",6
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F004.wav,"나한테 오빠는 BTS 오빠들 뿐이니까 o/ 어디가서 친오빠라고 좀 하지마.
",6
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F005.wav,"(있네+아) 됐고. 나 드라마 봐야 되니까 빨리 가.
",3
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F006.wav,"아 몰라 나 드라마 할 시간이니까 좀 가 좀. 아 리모컨 줘.
",0
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F007.wav,"헐 그냥 인터넷으로 나중에 검색하라고.
",0
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F008.wav,"(아+아 몰라) 그게 당첨되겠냐. 아 진짜 어떤 여자가 될진 모르겠지만 오빠 같은 남자랑 결혼 할 여자가 아주 불쌍하다 불쌍해.
",6
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F009.wav,"에휴 퍽이나 좋겠다.
",6
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F010.wav,"o/ 아이 설마.
",0
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F011.wav,"(어떡해+진짜) o/ 진짜? 오빠 아 진짜 어떡해 여섯 개 다 맞는거 아냐?
",2
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F012.wav,"뭐야? 왜? 여섯 개 다 맞은거야? 여섯 개 다 맞은거야? 어 빨리 말해봐 어? 어? 오빠 말 좀 해봐.
",2
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F013.wav,"아 뭔데 아 빨리 말해봐.
",2
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F014.wav,"아 오빠 어떡해 어떡해 어떡해 어떡해. o/
",1
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F015.wav,"오빠 내가 꼬집어 줄게 오빠 (오빠)
",1
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F016.wav,"아 제대로 꼬집어야 이게 꿈인지 아닌지 알 수 있잖아.
",1
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F017.wav,"(와+사랑하는) 우리 오빠. o/ 나 잊지마 나 잊으면 안돼. 아 맞다. 나 마침 o/ 구두 새로 사야 되는데.
",0
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F018.wav,"아 당연하지 걱정하지마. 내가 입이 얼마나 무거운데. 그러니까 오빠 나 구두 하나만 (사주라)
",1
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F019.wav,"아 걱정마. 나 오빠 동생이야 동생 친동생. 나 몰라? 나 못 믿어?
",0
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F020.wav,"아 오빠아아 내가 오빠 잘 될줄 (알았다니까+아 됐고)
",0
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F021.wav,"아 오빠아아 아 오빠 내 친구 은지랑 소개팅 하고 싶다 그랬지? 내가 바로 주선해볼게.
",0
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F022.wav,"아 지금 지금 전화 걸게 나 친구들 진짜 많아.
",1
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F023.wav,"n/ 정말? 정말? 진짜지? 어? 오빠 진짜 우리 오빠가 짱이야 최고야 나한테 역시 우리 오빠밖에 없어. 나 b/ 천만 원만 아니 1억만 딱 1억만 o/ 주라 응?
",1
./KEMDy19/wav/Session17/Sess17_script01/Sess17_script01_F024.wav,"진짜? 아 오빠 나 진짜 생각만 해도 너무 좋아 어떡해. o/
",1
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F001.wav,"뭐가 그렇게 o/ 재미있어?
",0
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F002.wav,"o/ 요 앞 마트.
",0
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F003.wav,"거기 마트 생긴지 두달이 넘었어 그것도 몰라.
",0
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F004.wav,"자 o/ 이거 받아.
",0
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F005.wav,"안봐?
",0
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F006.wav,"잘 들어 나 폐에 종양이 생겼대.
",0
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F007.wav,"당신 나 없이도 꿋꿋하게 애들 키우면서 살아야 돼.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F008.wav,"악성이래 이미 왼쪽에 70프로 정도 퍼져있구 정확한 건 가슴 열어봐야 알겠지만 림프절이랑 늑막까지 전이가 됐대.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F009.wav,"이미 늦었어.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F010.wav,"글쎄.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F011.wav,"6개월.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F012.wav,"화 낸다고 달라질 건 없잖아.
",0
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F013.wav,"아냐 난 아냐 틀렸어.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F014.wav,"여보 우리 아빠 기억해? 사고로 돌아가신 우리 아빠.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F015.wav,"사실 우리 아빠도 나랑 같은 병이었어.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F016.wav,"미안해 아빠는 3년 동안 폐암으로 병원에 계시다가 돌아가셨어.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F017.wav,"(있어+아냐) o/ 어차피 안되는 일인데 어차피 살 수 없는데 실날 같은 목숨 붙잡아 두구 본인도 힘들고 주위 사람도 힘들고.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F018.wav,"무슨 의미가 있겠어? 3년을 더 사셨다구 아빠는 행복했을까.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F019.wav,"(해+나도) 살고 싶어. 나도 사람인데. 근데 싸우기엔 너무 늦었고 나 지쳤어.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F020.wav,"n/ 당신 우리 애들 잘 부탁해. 그리고 남은 시간 우리 행복하게 지내면 되잖아. o/ 나 행복하고 싶어. 그리고 행복하게 죽고 싶어. 예쁜 모습 좋은 모습만 남기고 싶어.
",5
./KEMDy19/wav/Session17/Sess17_script02/Sess17_script02_F021.wav,"그리고 마지막 부탁이 있어. 둘째 결혼 시키고 당신도 재혼해 o/ 혹시 n/ 애들 결혼 전에 재혼하면 애들도 상처 받을 수 있으니까 o/ 애들 결혼만 시켜줘 그리고 좋은 여자 만나 알겠지?
",5
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F001.wav,"네 이유진입니다.
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F002.wav,"아 저 원래 인서울권 대학에 합격했지만 (집안 사정으로)
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F003.wav,"네 (감사합니다)
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F004.wav,"아 그게 그 아무래도 학업에 뜻한 바가 있어서 늦게까지 공부를 좀 (하게 됐습니다)
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F005.wav,"취미요? 요즘은 유튜브 영상을 좀 찍고 있습니다. o/
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F006.wav,"아니오. 저 좀 패션쪽에 관심이 있어서 o/ 옷 코디하는 법을 찍어서 올리고 있어요.
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F007.wav,"음 저 그 한 80점 정도 주고 싶습니다. o/
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F008.wav,"예? 어째서 (그게)
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F009.wav,"네.
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F010.wav,"(있어요+네) 아 저 없습니다.
",2
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F011.wav,"아니 그래도 그런 (얘기는 좀)
",6
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F012.wav,"회사 다닐 때 했습니다.
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F013.wav,"예? 아 설마.
",2
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F014.wav,"사랑을 했다요?
",2
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F015.wav,"아 저 지금 여기서 춤추고 노래하라구요?
",2
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F016.wav,"(적질 말든가+아이 아닙니다) 저 하겠습니다. 사랑을 했다 우리가 만나. o/
",0
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F017.wav,"아이 원래 면접을 이딴 식으로 봐요?
",3
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F018.wav,"(면접실에서+신성) 신성 좋아하고 있네. 이력서 한줄 채우려고 내가 특기를 좀 과장하게 썼지만 그렇다고 이걸 이런 식으로 엮는게 오히려 신성모독 아닌가? 당신들 습관인 거 같은데 아 가뜩이나 취직 안 돼서 괴로워 죽겠는데 사람을 갖고 놀아?
",3
./KEMDy19/wav/Session17/Sess17_script03/Sess17_script03_F019.wav,"아무리 약자라고 기본적이고 인간적인 대우를 해줘야 될 거 아니에요? 어? 시간 때우려고 니들 심심풀이 땅콩으로 채우려고 지원자 갖고 놀지 (말라구요)
",3
./KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F001.wav,"안녕하세요 팀장님.
",0
./KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F002.wav,"어 회의 시작 전이죠?
",0
./KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F003.wav,"좀 섭섭해서 찾아왔어요. 이번 환경 단체 프로젝트에서 저 빼고 다른 분하고 파트너 짜셨다면서요.
",0
./KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F004.wav,"전 n/ 차인 거네요.
",0
./KEMDy19/wav/Session17/Sess17_script04/Sess17_script04_F005.wav,"(같습니다만+아이) 웃자고 한 얘기에요. 근데 그 아이디어라는게 뭐죠?
",0
